Title,URL,Address,Description
Overnight childcare as low as $45 a night,https://newyork.craigslist.org/mnh/kid/d/overnight-childcare-as-low-as/6316314629.html,East Harlem,"
        
Hello Parent. My name is Analda and I have over 13 years experience taking care of children from newborn to 13 years old.  I am nurturing, caring, energetic, honest, organized, punctual, and responsible.  I am willing to read, play, sing,  arts and crafts, and dance. I am also willing to teach ABC's, colors, shapes, numbers, animal recognition, go to the park, library, museum or to any appointment if needed. Great references available upon request.    "
"Novelty Documents (Pay stubs, w2, tax return, bank statements, etc)",https://newyork.craigslist.org/lgi/kid/d/novelty-documents-pay-stubs/6312538131.html,Must pick up,"
        
Pay stubs $35 each (printed on official check stock) 
Bank Statement $75-$150 each
w2 $75
1040 tax return $75
Utility bill (con ed, cable, credit card statement) $50 each
Employment verification letter $50
Over the phone verification $150

Prices are non negotiable as we go thru a 3rd party company to get these done and need to make some sort of profit.
Must pick up. Proof can be sent before pick up.

TEXT ONLY - Calls will not be answered
Available 24/7    "
24 HRS RELIABLE CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-reliable-childcare-in/6316275795.html,Lowest Rates,"
        
Are you unable to find AFFORDABLE CHILD CARE with LOWEST RATES  that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

***BRAND NEW***

☆ Sibling Discount!
☆ After School Special Price!
☆ FREE School Pick Up!


We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
**Stay at home mom offering childcare**,https://newyork.craigslist.org/wch/kid/d/stay-at-home-mom-offering/6307015693.html,Mount Vernon,"
        
Hi
I am a stay at home mom looking to care for your kids in my Mount Vernon Home. I have openings for full-time and Part-time for kids ages 3 months to 3 years from 6:00 am to 5 pm.
I enjoy kids and love spending my time with them.
I offer a responsible and very affordable rate which includes breakfast and snacks.

For more info: please call (preferably 11am -12 pm and 6pm - 9pm), Text me (anytime), leave a voicemail (anytime) at  
 
 or email me back (by clicking reply button above). Response to emails and voicemails are within 24 - 48 hours



Thanks
    "
24 HRS RELIABLE CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-reliable-childcare-in/6316282860.html,Lowest Rates,"
        
Are you unable to find AFFORDABLE CHILD CARE with LOWEST RATES  that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

***BRAND NEW***

☆ Sibling Discount!
☆ After School Special Price!
☆ FREE School Pick Up!


We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
AGES 1-8 YEARS-LICENSED FOR 25 YEARS! FULL AND PART-TIME,https://newyork.craigslist.org/brx/kid/d/ages-1-8-years-licensed-for/6316381360.html,Bronx-10466-off of E. 233rd Street,"
        
♥♥THE LITTLE BRICK HOUSE CHILD CARE CENTER ♥♥

Licensed and serving the community for 25 years

Location: 3928 Harper Avenue-close to #5 train and Dyre Avenue, also # 16 bus stops right down the block

Hours: Mon-Fri.-7:30 A.M.-6:00 P.M. 

FULL DAY AND PART TIME PROGRAMS ARE AVAILABLE!
ONLY 2 SEATS LEFT!

OPEN YEAR-ROUND! 

HRA VOUCHERS ARE ACCEPTED

ACCEPTING AGES 1-8 YEARS

We have planned a daily program which promotes hands-on experiences in enriching learning centers of blocks, dramatic house play, math, books, music, art, and toy materials. Small class size provides a more personal and warm atmosphere that is extra special for your child.

NO registration fee is required

WE POTTY TRAIN-we will try consistently every day to potty train your child. We only ask that you help us by trying at home too.

Staff is certified in CPR and First Aid


Children love our large, safe, private  backyard play area with tricycles, ride-on toys, cars, wagons, slides, and a play house. There is no need to risk the safety of your child by walking them to a park. We have everything we need right in our own backyard!

Part-time care is also provided. Just tell me your preferred days and hours and I will give you a price.

Reasonable rates with a discount for 2 or more children

Call now because there are a limited amount of seats left 

Call Debi Rubino- 
 
 for more information or to make an appointment.

    "
AFFORDABLE NEW DAY CARE East Flatbush,https://newyork.craigslist.org/brk/kid/d/affordable-new-day-care-east/6316377045.html,East Flatbush,"
        
A BRIGHTER DAY SERVICES in East Flatbush Brooklyn is now OPEN!!!

 We are a child care provider offering group family day care to children of all ages. We also offer after school services and tutoring.

 A Brighter Day is licensed by the NYS Department of Health and staff are CPR certified.

 We accept cash clients and all vouchers.

 We are a unique child care program because our Director is a Licensed MENTAL HEALTH COUNSELOR!!

 We provide excellent supervision and monitoring of your children.

 Daily academic lesson plans are offered to prepare your child for school!


 CALL TODAY for rates and details!  
 
  Angela    "
"Childcare special, less than day care prices!!",https://newyork.craigslist.org/brk/kid/d/childcare-special-less-than/6316378483.html,East Flatbush,"
        
BABYSITTING SPECIAL!!!!!

I am 34 years old with college degrees in Education and Child Psychology. I am looking for extra money this fall and wnter.

-15 hour health and safety training for day care providers completed.

-CPR  and first aid certified.

-Kings County/Downstate Hospital area.

-Affordable rates, less than day care prices!

-Hands on, personalized attention to your child.

-Available 7 days a week. Will work with your schedule.

-References available upon request.

FOR MORE INFORMATION CALL Angela 
 
 


    "
24 HRS RELIABLE CHILDCARE IN MOUNT VERNON,https://newyork.craigslist.org/wch/kid/d/24-hrs-reliable-childcare-in/6316279473.html,Lowest Rates,"
        
Are you unable to find AFFORDABLE CHILD CARE with LOWEST RATES  that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

***BRAND NEW***

☆ Sibling Discount!
☆ After School Special Price!
☆ FREE School Pick Up!


We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
"AFTER SCHOOL special, less than day care prices!!",https://newyork.craigslist.org/brk/kid/d/after-school-special-less/6316377805.html,East Flatbush,"
        
After School SPECIAL!!!!!

I am 34 years old with college degrees in Education and Child Psychology. I am looking for extra this fall and winter.

-Afterschool babysitting available.

-Homework help.

-Tutoring available for grades K-5

-15 hour health and safety training for day care providers completed.

-CPR and first aid certified.

-Kings County/Downstate Hospital area.

-Affordable rates, less than day care prices!

-Hands on, personalized attention to your child.

-Available 7 days a week. Will work with your schedule.
-References available upon request.

FOR MORE INFORMATION CALL Angela 
 
 


    "
